Zip_Code,City,State,County
11435,JAMAICA,NY,QUEENS
11436,JAMAICA,NY,QUEENS
11439,JAMAICA,NY,QUEENS
11451,JAMAICA,NY,QUEENS
11499,JAMAICA,NY,QUEENS
11801,HICKSVILLE,NY,NASSAU
11802,HICKSVILLE,NY,NASSAU
11815,HICKSVILLE,NY,NASSAU
11819,HICKSVILLE,NY,NASSAU
11854,HICKSVILLE,NY,NASSAU
11855,HICKSVILLE,NY,NASSAU
12201,ALBANY,NY,ALBANY
12202,ALBANY,NY,ALBANY
12203,ALBANY,NY,ALBANY
12204,ALBANY,NY,ALBANY
12205,ALBANY,NY,ALBANY
12206,ALBANY,NY,ALBANY
12207,ALBANY,NY,ALBANY
12208,ALBANY,NY,ALBANY
12209,ALBANY,NY,ALBANY
12210,ALBANY,NY,ALBANY
12211,ALBANY,NY,ALBANY
12212,ALBANY,NY,ALBANY
12214,ALBANY,NY,ALBANY
12220,ALBANY,NY,ALBANY
12222,ALBANY,NY,ALBANY
12223,ALBANY,NY,ALBANY
12224,ALBANY,NY,ALBANY
12225,ALBANY,NY,ALBANY
12226,ALBANY,NY,ALBANY
12227,ALBANY,NY,ALBANY
12228,ALBANY,NY,ALBANY
12229,ALBANY,NY,ALBANY
12230,ALBANY,NY,ALBANY
12231,ALBANY,NY,ALBANY
12232,ALBANY,NY,ALBANY
12233,ALBANY,NY,ALBANY
12234,ALBANY,NY,ALBANY
12235,ALBANY,NY,ALBANY
12236,ALBANY,NY,ALBANY
12237,ALBANY,NY,ALBANY
12238,ALBANY,NY,ALBANY
12239,ALBANY,NY,ALBANY
12240,ALBANY,NY,ALBANY
12241,ALBANY,NY,ALBANY
12242,ALBANY,NY,ALBANY
12243,ALBANY,NY,ALBANY
12244,ALBANY,NY,ALBANY
12245,ALBANY,NY,ALBANY
12246,ALBANY,NY,ALBANY
12247,ALBANY,NY,ALBANY
12248,ALBANY,NY,ALBANY
12249,ALBANY,NY,ALBANY
12250,ALBANY,NY,ALBANY
12252,ALBANY,NY,ALBANY
12255,ALBANY,NY,ALBANY
12256,ALBANY,NY,ALBANY
12257,ALBANY,NY,ALBANY
12260,ALBANY,NY,ALBANY
12261,ALBANY,NY,ALBANY
12288,ALBANY,NY,ALBANY
12301,SCHENECTADY,NY,SCHENECTADY
12302,SCHENECTADY,NY,SCHENECTADY
12303,SCHENECTADY,NY,SCHENECTADY
12304,SCHENECTADY,NY,SCHENECTADY
12305,SCHENECTADY,NY,SCHENECTADY
12306,SCHENECTADY,NY,SCHENECTADY
12307,SCHENECTADY,NY,SCHENECTADY
12308,SCHENECTADY,NY,SCHENECTADY
12309,SCHENECTADY,NY,SCHENECTADY
12325,SCHENECTADY,NY,SCHENECTADY
12345,SCHENECTADY,NY,SCHENECTADY
13201,SYRACUSE,NY,ONONDAGA
13202,SYRACUSE,NY,ONONDAGA
13203,SYRACUSE,NY,ONONDAGA
13204,SYRACUSE,NY,ONONDAGA
13205,SYRACUSE,NY,ONONDAGA
13206,SYRACUSE,NY,ONONDAGA
13207,SYRACUSE,NY,ONONDAGA
13208,SYRACUSE,NY,ONONDAGA
13209,SYRACUSE,NY,ONONDAGA
13210,SYRACUSE,NY,ONONDAGA
13211,SYRACUSE,NY,ONONDAGA
13212,SYRACUSE,NY,ONONDAGA
13214,SYRACUSE,NY,ONONDAGA
13215,SYRACUSE,NY,ONONDAGA
13217,SYRACUSE,NY,ONONDAGA
13218,SYRACUSE,NY,ONONDAGA
13219,SYRACUSE,NY,ONONDAGA
13220,SYRACUSE,NY,ONONDAGA
13221,SYRACUSE,NY,ONONDAGA
13224,SYRACUSE,NY,ONONDAGA
13225,SYRACUSE,NY,ONONDAGA
13235,SYRACUSE,NY,ONONDAGA
13244,SYRACUSE,NY,ONONDAGA
13250,SYRACUSE,NY,ONONDAGA
13251,SYRACUSE,NY,ONONDAGA
13252,SYRACUSE,NY,ONONDAGA
13261,SYRACUSE,NY,ONONDAGA
13290,SYRACUSE,NY,ONONDAGA
13501,UTICA,NY,ONEIDA
13502,UTICA,NY,ONEIDA
13503,UTICA,NY,ONEIDA
13504,UTICA,NY,ONEIDA
13505,UTICA,NY,ONEIDA
13599,UTICA,NY,ONEIDA
14201,BUFFALO,NY,ERIE
14202,BUFFALO,NY,ERIE
14203,BUFFALO,NY,ERIE
14204,BUFFALO,NY,ERIE
14205,BUFFALO,NY,ERIE
14206,BUFFALO,NY,ERIE
14207,BUFFALO,NY,ERIE
14208,BUFFALO,NY,ERIE
14209,BUFFALO,NY,ERIE
14210,BUFFALO,NY,ERIE
14211,BUFFALO,NY,ERIE
14212,BUFFALO,NY,ERIE
14213,BUFFALO,NY,ERIE
14214,BUFFALO,NY,ERIE
14215,BUFFALO,NY,ERIE
14216,BUFFALO,NY,ERIE
14217,BUFFALO,NY,ERIE
14218,BUFFALO,NY,ERIE
14219,BUFFALO,NY,ERIE
14220,BUFFALO,NY,ERIE
14221,BUFFALO,NY,ERIE
14222,BUFFALO,NY,ERIE
14223,BUFFALO,NY,ERIE
14224,BUFFALO,NY,ERIE
14225,BUFFALO,NY,ERIE
14226,BUFFALO,NY,ERIE
14227,BUFFALO,NY,ERIE
14228,BUFFALO,NY,ERIE
14231,BUFFALO,NY,ERIE
14233,BUFFALO,NY,ERIE
14240,BUFFALO,NY,ERIE
14241,BUFFALO,NY,ERIE
14260,BUFFALO,NY,ERIE
14261,BUFFALO,NY,ERIE
14263,BUFFALO,NY,ERIE
14264,BUFFALO,NY,ERIE
14265,BUFFALO,NY,ERIE
14267,BUFFALO,NY,ERIE
14269,BUFFALO,NY,ERIE
14270,BUFFALO,NY,ERIE
14272,BUFFALO,NY,ERIE
14273,BUFFALO,NY,ERIE
14276,BUFFALO,NY,ERIE
14280,BUFFALO,NY,ERIE
14602,ROCHESTER,NY,MONROE
14603,ROCHESTER,NY,MONROE
14604,ROCHESTER,NY,MONROE
14605,ROCHESTER,NY,MONROE
14606,ROCHESTER,NY,MONROE
14607,ROCHESTER,NY,MONROE
14608,ROCHESTER,NY,MONROE
14609,ROCHESTER,NY,MONROE
14610,ROCHESTER,NY,MONROE
14611,ROCHESTER,NY,MONROE
14612,ROCHESTER,NY,MONROE
14613,ROCHESTER,NY,MONROE
14614,ROCHESTER,NY,MONROE
14615,ROCHESTER,NY,MONROE
14616,ROCHESTER,NY,MONROE
14617,ROCHESTER,NY,MONROE
14618,ROCHESTER,NY,MONROE
14619,ROCHESTER,NY,MONROE
14620,ROCHESTER,NY,MONROE
14621,ROCHESTER,NY,MONROE
14622,ROCHESTER,NY,MONROE
14623,ROCHESTER,NY,MONROE
14624,ROCHESTER,NY,MONROE
14625,ROCHESTER,NY,MONROE
14626,ROCHESTER,NY,MONROE
14627,ROCHESTER,NY,MONROE
14638,ROCHESTER,NY,MONROE
14639,ROCHESTER,NY,MONROE
14642,ROCHESTER,NY,MONROE
14643,ROCHESTER,NY,MONROE
14644,ROCHESTER,NY,MONROE
14645,ROCHESTER,NY,MONROE
14646,ROCHESTER,NY,MONROE
14647,ROCHESTER,NY,MONROE
14649,ROCHESTER,NY,MONROE
14650,ROCHESTER,NY,MONROE
14651,ROCHESTER,NY,MONROE
14652,ROCHESTER,NY,MONROE
14653,ROCHESTER,NY,MONROE
14664,ROCHESTER,NY,MONROE
14673,ROCHESTER,NY,MONROE
14683,ROCHESTER,NY,MONROE
14692,ROCHESTER,NY,MONROE
14694,ROCHESTER,NY,MONROE
14901,ELMIRA,NY,CHEMUNG
14902,ELMIRA,NY,CHEMUNG
14903,ELMIRA,NY,CHEMUNG
14904,ELMIRA,NY,CHEMUNG
14905,ELMIRA,NY,CHEMUNG
14925,ELMIRA,NY,CHEMUNG
15201,PITTSBURGH,PA,ALLEGHENY
15202,PITTSBURGH,PA,ALLEGHENY
15203,PITTSBURGH,PA,ALLEGHENY
15204,PITTSBURGH,PA,ALLEGHENY
15205,PITTSBURGH,PA,ALLEGHENY
15206,PITTSBURGH,PA,ALLEGHENY
15207,PITTSBURGH,PA,ALLEGHENY
15208,PITTSBURGH,PA,ALLEGHENY
15209,PITTSBURGH,PA,ALLEGHENY
15210,PITTSBURGH,PA,ALLEGHENY
15211,PITTSBURGH,PA,ALLEGHENY
15212,PITTSBURGH,PA,ALLEGHENY
15213,PITTSBURGH,PA,ALLEGHENY
15214,PITTSBURGH,PA,ALLEGHENY
15215,PITTSBURGH,PA,ALLEGHENY
15216,PITTSBURGH,PA,ALLEGHENY
15217,PITTSBURGH,PA,ALLEGHENY
15218,PITTSBURGH,PA,ALLEGHENY
15219,PITTSBURGH,PA,ALLEGHENY
15220,PITTSBURGH,PA,ALLEGHENY
15221,PITTSBURGH,PA,ALLEGHENY
15222,PITTSBURGH,PA,ALLEGHENY
15223,PITTSBURGH,PA,ALLEGHENY
15224,PITTSBURGH,PA,ALLEGHENY
15225,PITTSBURGH,PA,ALLEGHENY
15226,PITTSBURGH,PA,ALLEGHENY
15227,PITTSBURGH,PA,ALLEGHENY
15228,PITTSBURGH,PA,ALLEGHENY
15229,PITTSBURGH,PA,ALLEGHENY
15230,PITTSBURGH,PA,ALLEGHENY
15231,PITTSBURGH,PA,ALLEGHENY
15232,PITTSBURGH,PA,ALLEGHENY
15233,PITTSBURGH,PA,ALLEGHENY
15234,PITTSBURGH,PA,ALLEGHENY
15235,PITTSBURGH,PA,ALLEGHENY
15236,PITTSBURGH,PA,ALLEGHENY
15237,PITTSBURGH,PA,ALLEGHENY
15238,PITTSBURGH,PA,ALLEGHENY
15239,PITTSBURGH,PA,ALLEGHENY
15240,PITTSBURGH,PA,ALLEGHENY
15241,PITTSBURGH,PA,ALLEGHENY
15242,PITTSBURGH,PA,ALLEGHENY
15243,PITTSBURGH,PA,ALLEGHENY
15244,PITTSBURGH,PA,ALLEGHENY
15250,PITTSBURGH,PA,ALLEGHENY
15251,PITTSBURGH,PA,ALLEGHENY
15252,PITTSBURGH,PA,ALLEGHENY
15253,PITTSBURGH,PA,ALLEGHENY
15254,PITTSBURGH,PA,ALLEGHENY
15255,PITTSBURGH,PA,ALLEGHENY
15257,PITTSBURGH,PA,ALLEGHENY
15258,PITTSBURGH,PA,ALLEGHENY
15259,PITTSBURGH,PA,ALLEGHENY
15260,PITTSBURGH,PA,ALLEGHENY
15261,PITTSBURGH,PA,ALLEGHENY
15262,PITTSBURGH,PA,ALLEGHENY
15263,PITTSBURGH,PA,ALLEGHENY
15264,PITTSBURGH,PA,ALLEGHENY
15265,PITTSBURGH,PA,ALLEGHENY
15267,PITTSBURGH,PA,ALLEGHENY
15268,PITTSBURGH,PA,ALLEGHENY
15270,PITTSBURGH,PA,ALLEGHENY
15272,PITTSBURGH,PA,ALLEGHENY
15274,PITTSBURGH,PA,ALLEGHENY
15275,PITTSBURGH,PA,ALLEGHENY
15276,PITTSBURGH,PA,ALLEGHENY
15277,PITTSBURGH,PA,ALLEGHENY
15278,PITTSBURGH,PA,ALLEGHENY
15279,PITTSBURGH,PA,ALLEGHENY
15281,PITTSBURGH,PA,ALLEGHENY
15282,PITTSBURGH,PA,ALLEGHENY
15283,PITTSBURGH,PA,ALLEGHENY
15285,PITTSBURGH,PA,ALLEGHENY
15286,PITTSBURGH,PA,ALLEGHENY
15289,PITTSBURGH,PA,ALLEGHENY
15290,PITTSBURGH,PA,ALLEGHENY
15295,PITTSBURGH,PA,ALLEGHENY
15901,JOHNSTOWN,PA,CAMBRIA
15902,JOHNSTOWN,PA,CAMBRIA
15904,JOHNSTOWN,PA,CAMBRIA
15905,JOHNSTOWN,PA,CAMBRIA
15906,JOHNSTOWN,PA,CAMBRIA
15907,JOHNSTOWN,PA,CAMBRIA
15909,JOHNSTOWN,PA,CAMBRIA
15915,JOHNSTOWN,PA,CAMBRIA
16101,NEW CASTLE,PA,LAWRENCE
16102,NEW CASTLE,PA,LAWRENCE
16103,NEW CASTLE,PA,LAWRENCE
16105,NEW CASTLE,PA,LAWRENCE
16107,NEW CASTLE,PA,LAWRENCE
16108,NEW CASTLE,PA,LAWRENCE
16501,ERIE,PA,ERIE
16502,ERIE,PA,ERIE
16503,ERIE,PA,ERIE
16504,ERIE,PA,ERIE
16505,ERIE,PA,ERIE
16506,ERIE,PA,ERIE
16507,ERIE,PA,ERIE
16508,ERIE,PA,ERIE
16509,ERIE,PA,ERIE
16510,ERIE,PA,ERIE
16511,ERIE,PA,ERIE
16512,ERIE,PA,ERIE
16514,ERIE,PA,ERIE
16515,ERIE,PA,ERIE
16522,ERIE,PA,ERIE
16530,ERIE,PA,ERIE
16531,ERIE,PA,ERIE
16532,ERIE,PA,ERIE
16533,ERIE,PA,ERIE
16534,ERIE,PA,ERIE
16538,ERIE,PA,ERIE
16541,ERIE,PA,ERIE
16544,ERIE,PA,ERIE
16546,ERIE,PA,ERIE
16550,ERIE,PA,ERIE
16553,ERIE,PA,ERIE
16554,ERIE,PA,ERIE
16563,ERIE,PA,ERIE
16565,ERIE,PA,ERIE
17101,HARRISBURG,PA,DAUPHIN
17102,HARRISBURG,PA,DAUPHIN
17103,HARRISBURG,PA,DAUPHIN
17104,HARRISBURG,PA,DAUPHIN
17105,HARRISBURG,PA,DAUPHIN
17106,HARRISBURG,PA,DAUPHIN
17107,HARRISBURG,PA,DAUPHIN
17108,HARRISBURG,PA,DAUPHIN
17109,HARRISBURG,PA,DAUPHIN
17110,HARRISBURG,PA,DAUPHIN
17111,HARRISBURG,PA,DAUPHIN
17112,HARRISBURG,PA,DAUPHIN
17113,HARRISBURG,PA,DAUPHIN
17120,HARRISBURG,PA,DAUPHIN
17121,HARRISBURG,PA,DAUPHIN
17122,HARRISBURG,PA,DAUPHIN
17123,HARRISBURG,PA,DAUPHIN
17124,HARRISBURG,PA,DAUPHIN
17125,HARRISBURG,PA,DAUPHIN
17126,HARRISBURG,PA,DAUPHIN
17127,HARRISBURG,PA,DAUPHIN
17128,HARRISBURG,PA,DAUPHIN
17129,HARRISBURG,PA,DAUPHIN
17130,HARRISBURG,PA,DAUPHIN
17140,HARRISBURG,PA,DAUPHIN
17177,HARRISBURG,PA,DAUPHIN
17401,YORK,PA,YORK
17402,YORK,PA,YORK
17403,YORK,PA,YORK
17404,YORK,PA,YORK
17405,YORK,PA,YORK
17406,YORK,PA,YORK
17407,YORK,PA,YORK
17408,YORK,PA,YORK
17415,YORK,PA,YORK
17601,LANCASTER,PA,LANCASTER
17602,LANCASTER,PA,LANCASTER
17603,LANCASTER,PA,LANCASTER
17604,LANCASTER,PA,LANCASTER
17605,LANCASTER,PA,LANCASTER
17606,LANCASTER,PA,LANCASTER
17607,LANCASTER,PA,LANCASTER
17608,LANCASTER,PA,LANCASTER
17611,LANCASTER,PA,LANCASTER
17622,LANCASTER,PA,LANCASTER
17699,LANCASTER,PA,LANCASTER
18015,BETHLEHEM,PA,NORTHAMPTON
18016,BETHLEHEM,PA,NORTHAMPTON
18017,BETHLEHEM,PA,NORTHAMPTON
18018,BETHLEHEM,PA,NORTHAMPTON
18020,BETHLEHEM,PA,NORTHAMPTON
18025,BETHLEHEM,PA,LEHIGH
18101,ALLENTOWN,PA,LEHIGH
18102,ALLENTOWN,PA,LEHIGH
18103,ALLENTOWN,PA,LEHIGH
18104,ALLENTOWN,PA,LEHIGH
18105,ALLENTOWN,PA,LEHIGH
18106,ALLENTOWN,PA,LEHIGH
18109,ALLENTOWN,PA,LEHIGH
18175,ALLENTOWN,PA,LEHIGH
18195,ALLENTOWN,PA,LEHIGH
18501,SCRANTON,PA,LACKAWANNA
18502,SCRANTON,PA,LACKAWANNA
18503,SCRANTON,PA,LACKAWANNA
18504,SCRANTON,PA,LACKAWANNA
18505,SCRANTON,PA,LACKAWANNA
18508,SCRANTON,PA,LACKAWANNA
18509,SCRANTON,PA,LACKAWANNA
18510,SCRANTON,PA,LACKAWANNA
18512,SCRANTON,PA,LACKAWANNA
18514,SCRANTON,PA,LACKAWANNA
18515,SCRANTON,PA,LACKAWANNA
18522,SCRANTON,PA,LACKAWANNA
18540,SCRANTON,PA,LACKAWANNA
18577,SCRANTON,PA,LACKAWANNA
18701,WILKES BARRE,PA,LUZERNE
18702,WILKES BARRE,PA,LUZERNE
18703,WILKES BARRE,PA,LUZERNE
18705,WILKES BARRE,PA,LUZERNE
18706,WILKES BARRE,PA,LUZERNE
18710,WILKES BARRE,PA,LUZERNE
18711,WILKES BARRE,PA,LUZERNE
18762,WILKES BARRE,PA,LUZERNE
18764,WILKES BARRE,PA,LUZERNE
18765,WILKES BARRE,PA,LUZERNE
18766,WILKES BARRE,PA,LUZERNE
18767,WILKES BARRE,PA,LUZERNE
18769,WILKES BARRE,PA,LUZERNE
18773,WILKES BARRE,PA,LUZERNE
19019,PHILADELPHIA,PA,PHILADELPHIA
19092,PHILADELPHIA,PA,PHILADELPHIA
19093,PHILADELPHIA,PA,PHILADELPHIA
19099,PHILADELPHIA,PA,PHILADELPHIA
19101,PHILADELPHIA,PA,PHILADELPHIA
19102,PHILADELPHIA,PA,PHILADELPHIA
19103,PHILADELPHIA,PA,PHILADELPHIA
19104,PHILADELPHIA,PA,PHILADELPHIA
19105,PHILADELPHIA,PA,PHILADELPHIA
19106,PHILADELPHIA,PA,PHILADELPHIA
19107,PHILADELPHIA,PA,PHILADELPHIA
19108,PHILADELPHIA,PA,PHILADELPHIA
19109,PHILADELPHIA,PA,PHILADELPHIA
19110,PHILADELPHIA,PA,PHILADELPHIA
19111,PHILADELPHIA,PA,PHILADELPHIA
19112,PHILADELPHIA,PA,PHILADELPHIA
19113,PHILADELPHIA,PA,DELAWARE
19114,PHILADELPHIA,PA,PHILADELPHIA
19115,PHILADELPHIA,PA,PHILADELPHIA
19116,PHILADELPHIA,PA,PHILADELPHIA
19118,PHILADELPHIA,PA,PHILADELPHIA
19119,PHILADELPHIA,PA,PHILADELPHIA
19120,PHILADELPHIA,PA,PHILADELPHIA
19121,PHILADELPHIA,PA,PHILADELPHIA
19122,PHILADELPHIA,PA,PHILADELPHIA
19123,PHILADELPHIA,PA,PHILADELPHIA
19124,PHILADELPHIA,PA,PHILADELPHIA
19125,PHILADELPHIA,PA,PHILADELPHIA
19126,PHILADELPHIA,PA,PHILADELPHIA
19127,PHILADELPHIA,PA,PHILADELPHIA
19128,PHILADELPHIA,PA,PHILADELPHIA
19129,PHILADELPHIA,PA,PHILADELPHIA
19130,PHILADELPHIA,PA,PHILADELPHIA
19131,PHILADELPHIA,PA,PHILADELPHIA
19132,PHILADELPHIA,PA,PHILADELPHIA
19133,PHILADELPHIA,PA,PHILADELPHIA
19134,PHILADELPHIA,PA,PHILADELPHIA
19135,PHILADELPHIA,PA,PHILADELPHIA
19136,PHILADELPHIA,PA,PHILADELPHIA
19137,PHILADELPHIA,PA,PHILADELPHIA
19138,PHILADELPHIA,PA,PHILADELPHIA
19139,PHILADELPHIA,PA,PHILADELPHIA
19140,PHILADELPHIA,PA,PHILADELPHIA
19141,PHILADELPHIA,PA,PHILADELPHIA
19142,PHILADELPHIA,PA,PHILADELPHIA
19143,PHILADELPHIA,PA,PHILADELPHIA
19144,PHILADELPHIA,PA,PHILADELPHIA
19145,PHILADELPHIA,PA,PHILADELPHIA
19146,PHILADELPHIA,PA,PHILADELPHIA
19147,PHILADELPHIA,PA,PHILADELPHIA
19148,PHILADELPHIA,PA,PHILADELPHIA
19149,PHILADELPHIA,PA,PHILADELPHIA
19150,PHILADELPHIA,PA,PHILADELPHIA
19151,PHILADELPHIA,PA,PHILADELPHIA
19152,PHILADELPHIA,PA,PHILADELPHIA
19153,PHILADELPHIA,PA,PHILADELPHIA
19154,PHILADELPHIA,PA,PHILADELPHIA
19155,PHILADELPHIA,PA,PHILADELPHIA
19160,PHILADELPHIA,PA,PHILADELPHIA
19161,PHILADELPHIA,PA,PHILADELPHIA
19162,PHILADELPHIA,PA,PHILADELPHIA
19170,PHILADELPHIA,PA,PHILADELPHIA
19171,PHILADELPHIA,PA,PHILADELPHIA
19172,PHILADELPHIA,PA,PHILADELPHIA
19173,PHILADELPHIA,PA,PHILADELPHIA
19175,PHILADELPHIA,PA,PHILADELPHIA
19176,PHILADELPHIA,PA,PHILADELPHIA
19177,PHILADELPHIA,PA,PHILADELPHIA
19178,PHILADELPHIA,PA,PHILADELPHIA
19179,PHILADELPHIA,PA,PHILADELPHIA
19181,PHILADELPHIA,PA,PHILADELPHIA
19182,PHILADELPHIA,PA,PHILADELPHIA
19183,PHILADELPHIA,PA,PHILADELPHIA
19184,PHILADELPHIA,PA,PHILADELPHIA
19185,PHILADELPHIA,PA,PHILADELPHIA
19187,PHILADELPHIA,PA,PHILADELPHIA
19188,PHILADELPHIA,PA,PHILADELPHIA
19190,PHILADELPHIA,PA,PHILADELPHIA
19191,PHILADELPHIA,PA,PHILADELPHIA
19192,PHILADELPHIA,PA,PHILADELPHIA
19193,PHILADELPHIA,PA,PHILADELPHIA
19194,PHILADELPHIA,PA,PHILADELPHIA
19195,PHILADELPHIA,PA,PHILADELPHIA
19196,PHILADELPHIA,PA,PHILADELPHIA
19197,PHILADELPHIA,PA,PHILADELPHIA
19244,PHILADELPHIA,PA,PHILADELPHIA
19255,PHILADELPHIA,PA,PHILADELPHIA
19481,VALLEY FORGE,PA,CHESTER
19482,VALLEY FORGE,PA,CHESTER
19483,VALLEY FORGE,PA,MONTGOMERY
19484,VALLEY FORGE,PA,MONTGOMERY
19485,VALLEY FORGE,PA,MONTGOMERY
19493,VALLEY FORGE,PA,CHESTER
19494,VALLEY FORGE,PA,CHESTER
19495,VALLEY FORGE,PA,CHESTER
19496,VALLEY FORGE,PA,CHESTER
19601,READING,PA,BERKS
19602,READING,PA,BERKS
19603,READING,PA,BERKS
19604,READING,PA,BERKS
19605,READING,PA,BERKS
19606,READING,PA,BERKS
19607,READING,PA,BERKS
19608,READING,PA,BERKS
19609,READING,PA,BERKS
19610,READING,PA,BERKS
19611,READING,PA,BERKS
19612,READING,PA,BERKS
19640,READING,PA,BERKS
19702,NEWARK,DE,NEW CASTLE
19711,NEWARK,DE,NEW CASTLE
19712,NEWARK,DE,NEW CASTLE
19713,NEWARK,DE,NEW CASTLE
19714,NEWARK,DE,NEW CASTLE
19715,NEWARK,DE,NEW CASTLE
19716,NEWARK,DE,NEW CASTLE
19717,NEWARK,DE,NEW CASTLE
19718,NEWARK,DE,NEW CASTLE
19725,NEWARK,DE,NEW CASTLE
19726,NEWARK,DE,NEW CASTLE
19801,WILMINGTON,DE,NEW CASTLE
19802,WILMINGTON,DE,NEW CASTLE
19803,WILMINGTON,DE,NEW CASTLE
19804,WILMINGTON,DE,NEW CASTLE
19805,WILMINGTON,DE,NEW CASTLE
19806,WILMINGTON,DE,NEW CASTLE
19807,WILMINGTON,DE,NEW CASTLE
19808,WILMINGTON,DE,NEW CASTLE
19809,WILMINGTON,DE,NEW CASTLE
19810,WILMINGTON,DE,NEW CASTLE
19850,WILMINGTON,DE,NEW CASTLE
19880,WILMINGTON,DE,NEW CASTLE
19884,WILMINGTON,DE,NEW CASTLE
19885,WILMINGTON,DE,NEW CASTLE
19886,WILMINGTON,DE,NEW CASTLE
19887,WILMINGTON,DE,NEW CASTLE
19889,WILMINGTON,DE,NEW CASTLE
19890,WILMINGTON,DE,NEW CASTLE
19891,WILMINGTON,DE,NEW CASTLE
19892,WILMINGTON,DE,NEW CASTLE
19893,WILMINGTON,DE,NEW CASTLE
19894,WILMINGTON,DE,NEW CASTLE
19895,WILMINGTON,DE,NEW CASTLE
19896,WILMINGTON,DE,NEW CASTLE
19897,WILMINGTON,DE,NEW CASTLE
19898,WILMINGTON,DE,NEW CASTLE
19899,WILMINGTON,DE,NEW CASTLE
20001,WASHINGTON,DC,DISTRICT OF COLUMBIA
20002,WASHINGTON,DC,DISTRICT OF COLUMBIA
20003,WASHINGTON,DC,DISTRICT OF COLUMBIA
20004,WASHINGTON,DC,DISTRICT OF COLUMBIA
20005,WASHINGTON,DC,DISTRICT OF COLUMBIA
20006,WASHINGTON,DC,DISTRICT OF COLUMBIA
20007,WASHINGTON,DC,DISTRICT OF COLUMBIA
20008,WASHINGTON,DC,DISTRICT OF COLUMBIA
20009,WASHINGTON,DC,DISTRICT OF COLUMBIA
20010,WASHINGTON,DC,DISTRICT OF COLUMBIA
20011,WASHINGTON,DC,DISTRICT OF COLUMBIA
20012,WASHINGTON,DC,DISTRICT OF COLUMBIA
20013,WASHINGTON,DC,DISTRICT OF COLUMBIA
20015,WASHINGTON,DC,DISTRICT OF COLUMBIA
20016,WASHINGTON,DC,DISTRICT OF COLUMBIA
20017,WASHINGTON,DC,DISTRICT OF COLUMBIA
20018,WASHINGTON,DC,DISTRICT OF COLUMBIA
20019,WASHINGTON,DC,DISTRICT OF COLUMBIA
20020,WASHINGTON,DC,DISTRICT OF COLUMBIA
20022,WASHINGTON,DC,DISTRICT OF COLUMBIA
20023,WASHINGTON,DC,DISTRICT OF COLUMBIA
20024,WASHINGTON,DC,DISTRICT OF COLUMBIA
20026,WASHINGTON,DC,DISTRICT OF COLUMBIA
20027,WASHINGTON,DC,DISTRICT OF COLUMBIA
20029,WASHINGTON,DC,DISTRICT OF COLUMBIA
20030,WASHINGTON,DC,DISTRICT OF COLUMBIA
20032,WASHINGTON,DC,DISTRICT OF COLUMBIA
20033,WASHINGTON,DC,DISTRICT OF COLUMBIA
20035,WASHINGTON,DC,DISTRICT OF COLUMBIA
20036,WASHINGTON,DC,DISTRICT OF COLUMBIA
20037,WASHINGTON,DC,DISTRICT OF COLUMBIA
20038,WASHINGTON,DC,DISTRICT OF COLUMBIA
20039,WASHINGTON,DC,DISTRICT OF COLUMBIA
20040,WASHINGTON,DC,DISTRICT OF COLUMBIA
20041,WASHINGTON,DC,DISTRICT OF COLUMBIA
20042,WASHINGTON,DC,DISTRICT OF COLUMBIA
20043,WASHINGTON,DC,DISTRICT OF COLUMBIA
20044,WASHINGTON,DC,DISTRICT OF COLUMBIA
20045,WASHINGTON,DC,DISTRICT OF COLUMBIA
20046,WASHINGTON,DC,DISTRICT OF COLUMBIA
20047,WASHINGTON,DC,DISTRICT OF COLUMBIA
20049,WASHINGTON,DC,DISTRICT OF COLUMBIA
20050,WASHINGTON,DC,DISTRICT OF COLUMBIA
20051,WASHINGTON,DC,DISTRICT OF COLUMBIA
20052,WASHINGTON,DC,DISTRICT OF COLUMBIA
20053,WASHINGTON,DC,DISTRICT OF COLUMBIA
20055,WASHINGTON,DC,DISTRICT OF COLUMBIA
20056,WASHINGTON,DC,DISTRICT OF COLUMBIA
20057,WASHINGTON,DC,DISTRICT OF COLUMBIA
20058,WASHINGTON,DC,DISTRICT OF COLUMBIA
20059,WASHINGTON,DC,DISTRICT OF COLUMBIA
20060,WASHINGTON,DC,DISTRICT OF COLUMBIA
20061,WASHINGTON,DC,DISTRICT OF COLUMBIA
20062,WASHINGTON,DC,DISTRICT OF COLUMBIA
20063,WASHINGTON,DC,DISTRICT OF COLUMBIA
20064,WASHINGTON,DC,DISTRICT OF COLUMBIA
20065,WASHINGTON,DC,DISTRICT OF COLUMBIA
20066,WASHINGTON,DC,DISTRICT OF COLUMBIA
20067,WASHINGTON,DC,DISTRICT OF COLUMBIA
20068,WASHINGTON,DC,DISTRICT OF COLUMBIA
20069,WASHINGTON,DC,DISTRICT OF COLUMBIA
20070,WASHINGTON,DC,DISTRICT OF COLUMBIA
20071,WASHINGTON,DC,DISTRICT OF COLUMBIA
20073,WASHINGTON,DC,DISTRICT OF COLUMBIA
20074,WASHINGTON,DC,DISTRICT OF COLUMBIA
20075,WASHINGTON,DC,DISTRICT OF COLUMBIA
20076,WASHINGTON,DC,DISTRICT OF COLUMBIA
20077,WASHINGTON,DC,DISTRICT OF COLUMBIA
20078,WASHINGTON,DC,DISTRICT OF COLUMBIA
20080,WASHINGTON,DC,DISTRICT OF COLUMBIA
